,,W0,W1,W2,W3,W4,W5
F5,S4589,1.2683394069517347e-07,1.0683938427146887e-07,3.676285177000448e-09,1.756393394825563e-07,1.1495780578419386e-08,8.504613458743232e-09
F5,S4590,4.407272449004911e-08,1.0800049713028271e-07,1.7231154909880632e-09,2.1303642555977314e-07,1.1146295167949705e-08,1.3299530038868028e-08
F5,S4591,3.707405590223571e-08,1.0753551415203696e-07,1.6620737731757884e-09,1.806466639854628e-07,4.141689120594387e-09,6.864993467332014e-09
F5,S4592,4.066991990998696e-08,1.2681987041997344e-07,2.472866833329557e-09,1.999536148666327e-07,5.994702748788172e-09,8.287399759066403e-09
F5,S4593,3.680957970262597e-08,1.033858629679856e-07,1.5898246231866669e-09,1.697454428228836e-07,6.571862530696754e-09,7.608417750439755e-09
F5,S4594,1.2754548513857865e-07,1.7974165403498792e-07,6.276333630375804e-09,2.372950604633247e-07,1.6213469180172588e-08,1.3400837261004059e-08
F5,S4595,4.4792271551849356e-08,1.0997656545919239e-07,2.3361509123152816e-09,1.4601770482162364e-07,6.968828816742928e-09,7.874065913532987e-09
F5,S4596,5.741083601142259e-08,1.3904605601063651e-07,4.674149911734523e-09,2.508785573540489e-07,1.5801062095985648e-08,1.445465240437552e-08
F5,S4597,4.5125048862348267e-08,8.632999750660026e-06,1.8438302959664288e-08,1.3481461360144898e-07,1.3252852300294619e-08,9.25077158020549e-09
F5,S4598,4.4120129560702676e-08,1.0430945151703884e-07,2.6110997384859397e-09,1.7720961198550923e-07,1.7145998099197133e-08,9.60195630969544e-09
F5,S4599,4.999701579183081e-08,1.0879428861910995e-07,3.1458584412939163e-09,2.2034748477350262e-07,1.0124478159469969e-08,9.689822816586077e-09
F5,S4600,4.238771000701903e-08,26.602590944366913,4.481055389171045,1.739180648213262e-07,8.227711335870781e-09,8.480994377295002e-09
F5,S4601,3.8195239679033265e-08,1.0467273410793627e-07,1.5601472404717032e-09,1.5334401298726784e-07,5.2705184751543e-09,7.360783712734902e-09
F5,S4602,6.979533255991011e-08,1.7873779639353267e-07,4.51658611175458e-09,1.6591021797144737e-07,9.283661926208781e-09,8.169139298949234e-09
F5,S4603,6.344949426020899e-08,2.420224700770086e-07,8.332958830448782e-09,3.3059391510210893e-07,1.3737719576911388e-08,1.42092302159179e-08
F5,S4604,4.032880069658922e-08,1.0724780260337904e-07,2.2671823220364926e-09,1.487902722690056e-07,5.430991976242702e-09,7.351710989221738e-09
F5,S4605,4.419320413038504e-08,1.0711170249844162e-07,1.729331380676088e-09,1.5373705455902412e-07,7.231963516183381e-09,8.571203179088482e-09
F5,S4606,4.1052631337736966e-08,1.0950658953225015e-07,1.7371781901361874e-09,1.6083737298854343e-07,1.1377888056148539e-08,8.988542956812166e-09
F5,S4607,4.5977172652412785e-08,1.0962835768541078e-07,2.7129551970957976e-09,3.6273978438768723e-07,8.286464552801203e-09,9.881067477587058e-09
F5,S4608,3.883814870148885e-08,1.0805036520291703e-07,1.6382579046286823e-09,1.7275356244181354e-07,4.017886758162756e-09,6.829946634027922e-09
F5,S4609,3.878804771977531e-08,1.062826320043405e-07,1.6579070010056403e-09,1.7019207274824396e-07,4.607359335450147e-09,7.336606587033389e-09
F5,S4610,3.74385089941899e-08,1.0832167584343403e-07,1.9942683743396955e-09,1.7007014385763883e-07,4.905691552198754e-09,7.170423032697434e-09
F5,S4611,4.3953622687838885e-08,1.0943712173952226e-07,2.116021845429011e-09,1.6490105793929908e-07,5.483347858970072e-09,7.477856294891726e-09
F5,S4612,4.309100366284131e-08,1.0850374056235333e-07,1.900634834844438e-09,1.5091972662057402e-07,5.781022288976246e-09,7.861555804622469e-09
F5,S4613,4.422043547969818e-08,1.328791505912735e-07,2.87409205049622e-09,1.3437813393480308e-07,4.785633846727943e-09,7.356115291047413e-09
F5,S4614,3.4948802247387905e-07,1.0685828839165581e-07,4.273704543415262e-09,9.119211857799109e-07,1.0088909279409394e-08,1.3170468204238328e-08
F5,S4615,4.674830008341358e-08,1.219288970612063e-07,1.4706136173039137e-09,1.9263191473620197e-07,3.283083433491706e-09,6.624133348002303e-09
F5,S4616,5.996233380883889e-08,1.085567999185776e-07,2.4050541898096367e-09,8.331942658598721e-07,1.2018195299075465e-08,2.1929339622818912e-08
F5,S4617,4.210918215406739e-08,1.0994195157680715e-07,1.9928621913521993e-09,2.770325931330551e-07,6.98449097483682e-09,9.11247762711722e-09
F5,S4618,4.277941416519137e-08,1.1102135109897485e-07,1.906842435263084e-09,1.365296305022224e-07,1.7977268671176108e-08,9.675450205179484e-09
F5,S4619,4.1372174475278416e-08,1.0708399775502423e-07,1.739582001233864e-09,1.4466015878024304e-07,1.4052130758661676e-08,8.627883020937771e-09
F5,S4620,4.284578833657446e-08,1.0775222746268546e-07,2.301805161286822e-09,2.5882365865488783e-07,1.0743660885007382e-08,1.994109231576457e-08
F5,S4621,4.273900256839185e-08,1.0834143830041907e-07,2.5669476613095444e-09,5.636389710209824e-07,7.539498924438478e-09,1.2204385745075126e-08
F5,S4622,4.478624613179479e-08,1.6157791657537985e-07,5.019209776888832e-09,1.385136574757419e-07,1.0894258496612113e-08,9.120347767979155e-09
F5,S4623,3.956736091036515e-08,1.0835796739905966e-07,1.9214422086165008e-09,2.1484815058247037e-07,5.491615819805501e-09,9.444716334131802e-09
F5,S4624,4.4470837237042474e-08,1.0824820366719065e-07,2.1490105763208453e-09,1.5144371509959433e-07,4.891562063659148e-09,7.586254803153682e-09
F5,S4625,3.714983915176632e-08,1.0350419444598042e-07,1.5454061722996689e-09,1.5513078909188856e-07,1.0212480684303073e-08,8.30882796525796e-09
F5,S4626,3.9806482938020857e-08,1.0936211066689968e-07,2.14891604437532e-09,1.3368730844281644e-07,1.8187908477195093e-08,1.0217384007275622e-08
F5,S4627,4.282003248810995e-08,1.1412215831383688e-07,1.5349196841284282e-09,1.7756426552364593e-07,3.8124537748243846e-09,6.916563564919026e-09
F5,S4628,6.884894151813058e-08,1.0711695998133402e-07,2.9566888707432828e-09,2.430268282576819e-07,3.1733995106478745e-08,2.4084166944229587e-08
F5,S4629,3.7316053210845256e-08,1.01925079100567e-07,1.580637174410248e-09,1.7672621999638637e-07,6.044594267604776e-09,7.29769202037793e-09
F5,S4630,3.848063121063445e-08,1.0795406033715969e-07,2.1228366760610637e-09,1.6247924375738578e-07,6.613817454218696e-09,7.549081473333267e-09
F5,S4631,4.010690941602887e-08,1.0960588004026731e-07,1.5729246099267338e-09,1.4393254446669603e-07,4.1909325358510005e-09,7.306668777390707e-09
F5,S4632,3.90790726416629e-08,1.0955464179051942e-07,1.6730746612434168e-09,1.674395693282542e-07,6.556736982214883e-09,7.342801744542469e-09
F5,S4633,3.969913195557462e-08,1.0812481920133472e-07,1.8784168930407393e-09,1.5823246785964777e-07,6.129518588329728e-09,7.900072879890518e-09
F5,S4634,4.0619588545390635e-08,1.0944516753938389e-07,2.3238978342253617e-09,1.5773036110453632e-07,5.973022455106081e-09,8.16231458994683e-09
F5,S4635,7.828279702030458e-08,1.0780150043875282e-07,2.8388767768186796e-09,1.1184013461146482e-06,9.169409421086608e-08,2.4448796808379036e-08
F5,S4636,3.76598123556656e-08,1.030987146577049e-07,1.6064776123899898e-09,1.535355115990808e-07,5.237144042199181e-09,7.338302684646593e-09
F5,S4637,3.7437307362422345e-08,1.0844764604975529e-07,1.7309090720356367e-09,1.4412722781831631e-07,5.244108639453382e-09,7.697848101328412e-09
F5,S4638,1.5376322491371992e-07,5.385537685241455e-07,1.881528803516603e-08,3.9595119390227636e-07,1.1381651245003807e-08,9.177420587282035e-09
F5,S4639,3.8592856814879286e-08,1.113311168284243e-07,1.7263335399631584e-09,1.7187512926557544e-07,1.0253723430512835e-08,8.108742073760978e-09
F5,S4640,4.222269541399437e-08,1.4999622481368431e-07,2.8107320614526896e-09,2.657855748260784e-07,7.115212774761878e-09,1.0495334807136798e-08
F5,S4641,3.927702831649509e-08,1.0377716974661425e-07,1.6191797923588224e-09,1.516242112861531e-07,4.623200283548696e-09,7.363329811555774e-09
F5,S4642,4.4507707976939346e-08,1.0799597585142488e-07,2.5289066212375192e-09,1.3827736406874415e-07,1.1491578840018648e-08,8.760368432922996e-09
F5,S4643,3.845843813697472e-08,1.0677122128263743e-07,1.6687133721819156e-09,1.6540236684517577e-07,5.0894795508132045e-09,7.59882064866446e-09
F5,S4644,4.241678466113585e-08,1.0240249919179154e-07,1.6044150603206057e-09,1.629472484946927e-07,5.174201513369133e-09,7.070694080206417e-09
F5,S4645,4.127999470795426e-08,1.0748191371451281e-07,1.6017468719635008e-09,1.6979194657091053e-07,4.096751006056486e-09,6.994515526636597e-09
F5,S4646,7.309540132553436e-08,2.477942238696585e-07,4.316622654182807e-09,2.8337390957485047e-07,2.217554527111544e-08,1.5907391487722435e-08
F5,S4647,4.201938790241081e-08,1.0773179305447158e-07,1.7525842410748242e-09,1.8100390371676141e-07,2.231089378870326e-08,1.8020032990458133e-08
F5,S4648,5.2869326105939324e-08,1.2155565857814926e-07,3.565246923046496e-09,2.1373185899849113e-07,2.4174951060153237e-08,1.5607864351329983e-08
F5,S4649,5.478464339776853e-08,1.0599568276946042e-07,3.581556892596921e-09,1.6597983235807225e-07,2.158036714869183e-08,1.1102186080106902e-08
F5,S4650,4.4079768670799915e-08,5.624676067419457e-07,8.095054235866814e-09,2.0674751033525343e-07,7.4196941170539774e-09,8.566188124178134e-09
F5,S4651,4.407244364376817e-08,4.333728587739872,1.1472045740730621e-08,2.364998014928432e-07,1.1376635862239382e-08,1.8393610356006076e-08
F5,S4652,7.37096020857836e-08,4.420353927211591e-07,8.93860360704742e-09,1.988958367330913e-07,1.6618244654503957,1.4182865908136839e-08
F5,S4653,3.812240620245881e-08,1.0614430247146812e-07,1.597358120574914e-09,1.641250966486632e-07,4.926083935953811e-09,7.027691639786471e-09
F5,S4654,1.1165766488662636e-07,57.708240203634546,21.330171358191638,22.652146824617137,1.8851988311998133e-08,8.353386237246493e-07
F5,S4655,5.6559316961604396e-08,1.078849319877851e-07,2.8837185853425254e-09,3.179333893691865e-07,8.09587818634105e-09,1.408309044670289e-08
F5,S4656,6.638151979424641,1.050171337415593e-06,7.565100184605589e-08,4.648840138787018e-07,7.886932614660246e-09,1.0936286048432483e-08
F5,S4657,4.8309622880365255e-08,1.0757617144160397e-07,2.1667353512631996e-09,1.439178852831691e-07,8.342858122460978e-09,8.14411079186684e-09
F5,S4658,4.0805682681494995e-08,1.1311443597532409e-07,1.80821597622399e-09,1.6547966856492368e-07,6.836240998098031e-09,7.907408329414743e-09
F5,S4659,4.4353157603688555e-08,1.0844581277200208e-07,1.9959704709845417e-09,1.6425796082503955e-07,6.160319756197495e-09,7.281303667289568e-09
F5,S4660,3.6958072380897934e-08,1.0370839223291811e-07,1.5879184549888737e-09,1.6875747312735906e-07,5.969527597912393e-09,7.612799808573582e-09
F5,S4661,1.0755403556515751e-07,1.2350489429926043e-07,4.826860514542095e-09,2.1523399714204782e-07,1.7581114183137318e-08,1.2966809193430518e-08
F5,S4662,1.0528263829060123e-07,1.3035523174883663e-07,3.910398605193097e-09,1.8163473078247286e-07,1.2391953368764222e-08,9.793128404389022e-09
F5,S4663,4.920862126629142e-08,1.0985937954469195e-07,2.3728983442777455e-09,2.2726384326758682e-07,6.691185027080855e-09,8.452436140547851e-09
F5,S4664,4.3665105601193266e-08,1.0379031210722042e-07,1.723616821015051e-09,1.495880948962786e-07,4.885031016807528e-09,7.570893950204546e-09
F5,S4665,1.3096558081568473e-07,1.0750648862140772e-07,2.760385178952447e-09,2.188169440036321e-06,2.2830881635550565e-08,5.100702211158668e-08
F5,S4666,4.5165618570493524e-08,1.1583251193763265e-07,1.4843544739207596e-09,1.8753731213212537e-07,3.6467051455407903e-09,6.637185742360846e-09
F5,S4667,5.346688872041582e-08,1.0707198553449431e-07,2.84538428132195e-09,1.5033798122899042e-07,1.4319276283266068e-08,7.803867554335912e-09
F5,S4668,4.077949321487676e-08,1.0720822103501139e-07,1.6474953957131738e-09,1.5125331702345053e-07,7.298376900629099e-09,7.69703141538936e-09
F5,S4669,3.7349315813266214e-08,1.0400701913902805e-07,1.6120144961809128e-09,1.5866073059909634e-07,5.431053595226607e-09,7.499706553859639e-09
F5,S4670,3.805650291085998e-08,1.0468819082198373e-07,1.6050079266633657e-09,1.8992855593567972e-07,4.791606394182964e-09,8.223493927547666e-09
F5,S4671,4.393478628180857e-08,1.1242605258860205e-07,2.558498709178464e-09,7.034739874651912e-07,1.3582420049252511e-08,2.137338947720578e-08
F5,S4672,1.7248111650887576e-07,8.188729951272189,12.420557914676719,2.1436967300029134e-07,4.1208078990056266e-08,1.941797188601467e-08
F5,S4673,3.8998086385733315e-08,1.0553944883238212e-07,1.6438660146296886e-09,1.9809256943226727e-07,7.085794273515045e-09,1.0342528402663921e-08
F5,S4674,4.169609910477587e-08,1.198140515337663e-07,1.5382624869316562e-09,1.728809852122297e-07,4.26438068600978e-09,7.266391402131536e-09
F5,S4675,4.150246527713254e-08,1.0804966528370177e-07,1.8331824202180888e-09,1.3779226328418468e-07,7.142303853271033e-09,7.654841102741057e-09
F5,S4676,3.6871518993228167e-08,1.0187469535271391e-07,1.6027502303887106e-09,1.7181116152060927e-07,5.144237626609602e-09,7.123134419805466e-09
F5,S4677,3.941756718964566e-08,1.0753452926886646e-07,1.6580445965515008e-09,1.517153177310691e-07,7.89557968322559e-09,7.77382931139706e-09
F5,S4678,3.6894479377760194e-08,1.1006991739967483e-07,1.5248175842411799e-09,1.7597378833294023e-07,6.559165264527128e-09,7.82084941800428e-09
F5,S4679,7.741818790198178e-08,1.0125522578952911e-07,1.992641353251084e-09,1.4871239189111935e-07,4.869689017046522e-09,7.30573978697968e-09
F5,S4680,4.0301098538218416e-08,1.017274544494548e-07,1.59693416666572e-09,1.5209062979325386e-07,5.092576450279802e-09,7.628827563742447e-09
F5,S4681,3.684441747264763e-08,1.1726933207756098e-07,1.5335662844280776e-09,1.7062682919382117e-07,5.98104786702782e-09,7.3507653983551195e-09
F5,S4682,4.759873636087064e-08,1.1696319340706161e-07,3.3690356263441474e-09,2.39458945297032e-07,7.130734603985426e-09,9.006110620533776e-09
F5,S4683,4.4078567457488065e-08,1.0691650248884063e-07,2.6688055391654095e-09,2.889967169649735e-07,6.799728458024973e-09,8.701044215845759e-09
F5,S4684,3.839660088510205e-08,1.0681864779600893e-07,1.649972062467579e-09,1.7255845462575245e-07,6.131552147971137e-09,7.566488449699943e-09
F5,S4685,4.437839849353062e-08,1.064267479248411e-07,1.7234017461304487e-09,1.4685399927538068e-07,6.708478369862782e-09,7.572105052893823e-09
F5,S4686,3.770816644261488e-08,1.059201552157277e-07,1.6082749287915178e-09,1.7161549812418514e-07,4.825210261450682e-09,7.389234435049422e-09
F5,S4687,4.200316331441257e-08,1.0614924032912847e-07,1.7489525096172646e-09,1.3364732602152189e-07,5.451167417527056e-09,7.776689465317913e-09
F5,S4688,4.0969757474254397e-08,1.0708006984359658e-07,1.6745456372117086e-09,1.4377915823793904e-07,8.006695382111573e-09,8.643452986232964e-09
F5,S4689,4.4244439717568454e-08,2.5286429100228133e-07,4.324042331884016e-09,1.4000021234945796e-07,9.507127370183702e-09,9.520427715278197e-09
F5,S4690,3.652194707611356e-08,1.046965765867068e-07,1.5823599597212643e-09,1.5929607680485535e-07,6.903282892392161e-09,7.910360522987341e-09
F5,S4691,4.342845943361514e-08,1.0710068910111325e-07,1.6876596063022943e-09,1.5429727107720073e-07,6.695612564667175e-09,8.01410934519543e-09
F5,S4692,6.906200800539842e-08,1.0654212131396759e-07,3.4857223227953678e-09,2.3521067043894546e-07,5.705827001434427e-08,1.7182133912912315e-08
F5,S4693,5.860444894406184e-08,1.6030461120626065e-07,6.232790600891788e-09,2.0245766526762746e-06,3.074362673213104e-08,1.5231501941631985e-06
F5,S4694,8.912770519811132e-08,2.399196380096776e-07,9.496554873899632e-09,3.061674211733906e-07,12.059262117717862,2.2176494122731036e-08
F5,S4695,3.856231470828499e-08,1.096176331038235e-07,1.7006973388784259e-09,1.6022619693067487e-07,4.874549058889079e-09,7.416534735613498e-09
F5,S4696,4.388102745408021e-08,1.0434750402346131e-07,3.023718456470812e-09,3.0080440710842736e-07,9.702254406051302e-09,1.099974008120505e-08
F5,S4697,10.292940067164295,47.52358641165671,45.08990751944795,2.3023256018627624e-07,126.15476013517942,53.306404720796436
F5,S4698,1.1189887826509794e-07,2.871735639641624e-07,5.290649990328281e-09,1.9523523799369793e-06,2.435832918797361e-08,4.9858420651313e-08
F5,S4699,3.67568885737589e-08,1.0817423159530514e-07,1.7395852432593084e-09,1.6618103821678247e-07,4.613989351395348e-09,7.09906155371162e-09
F5,S4700,3.8052364458986996e-08,1.0991863358560794e-07,1.5495349588407739e-09,1.7093449484563334e-07,4.489778895654899e-09,7.245861458231661e-09
F5,S4701,4.393391919912285e-08,1.0802892696921498e-07,2.117384165077366e-09,1.6399253313353822e-07,5.706378144849451e-09,7.16542524357687e-09
F5,S4702,4.081181346914082e-08,1.100078909964783e-07,1.7089954007958267e-09,1.480067418229259e-07,7.959145186796939e-09,8.07765732952741e-09
F5,S4703,4.3180980549767404e-08,1.0925674912631037e-07,2.263037462477387e-09,1.3844620163352025e-07,9.508957134350484e-09,8.478969872735634e-09
F5,S4704,3.7892051750666623e-08,1.0630913861163745e-07,1.6618109801730723e-09,1.628468709019113e-07,3.7218314652091087e-09,7.525914041774014e-09
F5,S4705,5.962880387393678e-08,1.6989846964460744e-07,4.6292082329368636e-09,2.47736341316619e-07,1.2967144117427861e-08,1.0216687905890174e-08
F5,S4706,3.8070260856271244e-08,1.0967073033365604e-07,1.5413153574701167e-09,1.4180686141031096e-07,5.044840838327717e-09,7.455336156707335e-09
F5,S4707,5.96459890927514e-08,1.0935399842894374e-07,3.642907156374665e-09,2.5593025868226733e-07,7.299203054437258e-09,9.38946125694556e-09
F5,S4708,9.43895145192952e-08,1.6242573450146904e-07,5.41238530808705e-09,3.192392470319876e-07,2.248176009717177e-08,1.0780092511962794e-08
F5,S4709,4.0031491871002845e-08,1.0590451913321119e-07,1.7290838441689249e-09,1.5118504258761606e-07,8.702468652759703e-09,7.5324474836841e-09
F5,S4710,3.7317875977584356e-08,1.1715245729616678e-07,1.534178456047035e-09,1.7254485864222644e-07,5.792115790290712e-09,7.562031130407714e-09
F5,S4711,6.553374883104901e-08,1.083522820902629e-07,2.5202477207260065e-09,2.3095607556714515e-07,6.4171293545972626e-09,8.306665531008593e-09
F5,S4712,4.177794983372665e-08,1.1594786188793303e-07,1.5916627547442013e-09,1.7979572238731127e-07,3.8842930703002615e-09,7.018155373608019e-09
F5,S4713,4.2836731552084824e-08,1.3120201787259348e-07,2.2989587456353386e-09,1.4702403577624376e-07,1.4409517854306485e-08,9.164487202898775e-09
F5,S4714,4.194579520603593e-08,1.0698354821484308e-07,2.4012558692270304e-09,2.2025572940541719e-07,6.292234772671227e-09,8.148352379533194e-09
F5,S4715,4.456830674235517e-08,1.0996229912018515e-07,1.951986064806484e-09,1.6473723009952763e-07,5.671293006189934e-09,8.187502504140079e-09
F5,S4716,3.953382311762227e-08,1.0841479979609616e-07,1.6903922865269979e-09,1.4491285866553923e-07,5.132184216402147e-09,7.440448527733299e-09
F5,S4717,4.286606527239311e-08,1.0628714377553047e-07,2.0100936701043816e-09,2.0897336192026256e-07,5.096656002853173e-09,8.028028555666835e-09
F5,S4718,4.2632414314696107e-08,1.5022308438082138e-07,4.204719671032386e-09,1.390360779536321e-07,8.18192866939354e-09,8.051496651806161e-09
F5,S4719,3.7924843344340224e-08,1.0337600989563193e-07,1.600923748473657e-09,1.3513535886905048e-07,6.254889614010692e-09,7.56200130747476e-09
F5,S4720,4.411508162504529e-08,1.0796588478047887e-07,3.933209304840446e-09,2.2806860492518446e-07,1.924040031286308e-08,1.4623181322661881e-08
F5,S4721,4.5233589057982494e-08,1.1823042556152102e-07,1.5067576145363906e-09,1.9893369935533587e-07,3.5907998801914467e-09,6.618034585971067e-09
F5,S4722,4.284115901857033e-08,1.1708786624201718e-07,1.5167929933439684e-09,1.8473749198038778e-07,3.9893593225765355e-09,6.834611033253046e-09
F5,S4723,5.2497573347659026e-08,1.052926322714638e-07,2.3893954267056785e-09,1.742067838764747e-07,7.849491174620819e-09,8.660501388052634e-09
F5,S4724,4.4898440537992074e-08,1.1077350167771335e-07,2.2159419443012123e-09,1.710901861918655e-07,2.1539055459852122e-08,1.1660893900312178e-08
F5,S4725,4.453768949113431e-08,1.0992986366557922e-07,2.3726884423723384e-09,3.4428822865097446e-07,7.93031503459463e-09,9.22087532824367e-09
F5,S4726,3.997531557147475e-08,1.0789626934751439e-07,2.2218269318102903e-09,1.4342943165031405e-07,5.561233715948649e-09,7.554133639757133e-09
F5,S4727,3.900841029772118e-08,1.1712983513720262e-07,1.5807029940574837e-09,1.7678200298326886e-07,7.456903894290903e-09,7.657808877412229e-09
F5,S4728,3.898570388832007e-08,1.0949444977184362e-07,1.784845353045916e-09,1.4883116823532155e-07,4.8091370979828424e-09,7.315722428204141e-09
F5,S4729,7.668964482635994e-08,1.2342893716984384e-07,4.7019221818387555e-09,1.4856643375474428e-07,8.565366983907183e-09,7.91891784398337e-09
F5,S4730,3.991078419393686e-08,1.1673581628425109e-07,1.5846744623576348e-09,1.4231567957834096e-07,4.174081081906074e-09,7.320688361065017e-09
F5,S4731,4.2899509028872646e-08,1.2006726635256597e-07,1.552566569798937e-09,1.9571250270520985e-07,4.421109231355484e-09,6.975251019680519e-09
F5,S4732,4.222655891480539e-08,1.0844897711505696e-07,1.9169261566950315e-09,2.2039100581599215e-07,2.2734826216059625e-08,1.6694588452493682e-08
F5,S4733,3.7494223690864086e-08,1.0526960192900089e-07,1.5738634094214009e-09,1.814313298809117e-07,4.733483247256814e-09,6.9434198695847934e-09
F5,S4734,4.5474027862345205e-08,1.1436914773745706e-07,1.5283363978157392e-09,1.8770648576097897e-07,3.6849746141432757e-09,6.794848059689425e-09
F5,S4735,3.968093198925094e-08,1.0840579909541286e-07,1.6832038154923398e-09,2.1619279869136258e-07,2.2664662980429148e-08,1.3741704333576904e-08
F5,S4736,4.423675765936525e-08,1.4814600996131854e-07,3.4895743413144552e-09,1.4406383779725902e-07,7.4210864032609405e-09,8.509145682301019e-09
F5,S4737,4.562847748119454e-08,1.0308892489208846e-07,1.5563390304646839e-09,1.9196789615749144e-07,4.752068308576899e-09,7.031113233457981e-09
F5,S4738,4.010898522143918e-08,1.1611893379262759e-07,1.5091211976721684e-09,1.6267703630775501e-07,4.745073618334303e-09,7.257182387036699e-09
F5,S4739,3.8174828133434305e-08,1.034879326893061e-07,1.5825631964493663e-09,1.7760906958130206e-07,6.23084230704873e-09,7.2004169697001844e-09
F5,S4740,4.467081789047373e-08,1.335782117473374e-07,3.4455149889999503e-09,2.5565789216954633e-07,2.0011633972752826e-08,1.5679228170215867e-08
F5,S4741,4.059734226348577e-08,1.0421781327716481e-07,1.6733745808819494e-09,2.890233979333392e-07,7.460645432156576e-09,9.942598953234131e-09
F5,S4742,3.901802931206676e-08,1.0189747813228692e-07,1.6057206242273743e-09,1.5389737674134246e-07,5.416827425911397e-09,7.4306849222968645e-09
F5,S4743,4.4423423096151977e-08,1.0965797929294446e-07,1.6078935345806083e-09,1.8994239874640867e-07,3.844956582280804e-09,6.8984191364303895e-09
F5,S4744,4.068052406583787e-08,1.0227820783829543e-07,1.5491070377466319e-09,1.7310313070815716e-07,4.177229612023733e-09,7.1607171031379605e-09
F5,S4745,1.0020049341605734e-07,1.0805840476828568e-07,3.346838631414579e-09,2.0936666094197018e-07,2.310484765167771e-08,1.51688453253229e-08
F5,S4746,9.139465211521641e-08,1.0825389398513253e-07,2.7503072673083156e-09,2.223055988636513e-07,2.3788224623807896e-08,1.556541257263951e-08
F5,S4747,4.472602870052275e-08,1.0623824854260323e-07,2.9450606945597563e-09,1.8606270830221483e-07,1.0847211586296775e-08,1.1072085399183269e-08
F5,S4748,4.669844451942043e-08,1.266994226502328e-07,1.4423022661725837e-09,1.9735331693936818e-07,3.1994184514527323e-09,6.454278392607217e-09
F5,S4749,4.554826084306456e-08,1.1819188698338175e-07,1.507609496776679e-09,1.8677827995964152e-07,4.064222197314105e-09,6.795690718379144e-09
F5,S4750,3.7112317878293856e-08,1.0528357039734303e-07,1.6258302948750952e-09,1.5656422344398432e-07,4.974254576161205e-09,7.333423382254307e-09
F5,S4751,3.969154858013166e-08,1.0650676297113263e-07,1.7508237695566585e-09,1.4849089978593136e-07,6.347525582536202e-09,7.84520784760475e-09
F5,S4752,5.2130943345007594e-08,3.2952579289942077e-07,7.753028236697448e-09,1.4301102180029952e-07,6.594021885047177e-09,8.11894273951801e-09
F5,S4753,4.892932599643857e-08,2.2134327366493593e-07,4.089095274216618e-09,2.299110189703621e-07,2.937060923428737e-08,1.666189662863336e-08
F5,S4754,4.4003788268849866e-08,1.0780110837353753e-07,2.249954551638223e-09,3.20962447111202e-07,9.516267457654371e-09,1.0898794545317842e-08
F5,S4755,4.134464198165491e-08,1.0823616254709118e-07,1.5937260478325372e-09,1.5245889594764073e-07,4.467239561229547e-09,7.2479025281855624e-09
F5,S4756,6.053009602097247e-08,1.2297758627019865e-07,3.0951685358036303e-09,1.8960569119096652e-07,4.531139797531121e-08,1.6776449200209454e-08
F5,S4757,4.460490763674907e-08,1.1221297360051168e-07,2.5498891537070996e-09,1.9745824548203876e-07,6.457613204409899e-09,8.431030106772433e-09
F5,S4758,5.3007853871276476e-08,1.4723989574878136e-07,3.4465621765507374e-09,2.082359514403339e-07,6.455229334647778e-09,8.539023574802532e-09
F5,S4759,3.7601400019409676e-08,1.0694853030158415e-07,1.613648701726855e-09,1.6225628843386627e-07,5.314028105479305e-09,7.3628905582351366e-09
F5,S4760,3.726938256212114e-08,1.0370626330445412e-07,1.5985781452883835e-09,1.3541816209355781e-07,5.301201740449422e-09,7.839908866481909e-09
F5,S4761,7.280481291854151e-08,1.9225744423893764e-07,1.1790304161207161e-08,6.48812611511115e-07,1.3018862935266528e-08,1.3468948819365339e-08
F5,S4762,4.72290241657545e-08,1.153109255730067e-07,1.5056167074801864e-09,1.8610547926211715e-07,3.2330162317466188e-09,6.650566155265328e-09
F5,S4763,4.0930860504316256e-08,1.0815845321479857e-07,1.6982751262887333e-09,1.8724961582810006e-07,5.921944768201308e-09,8.302249349399129e-09
F5,S4764,4.408427009951612e-08,1.0750742426924172e-07,2.063132220978836e-09,2.516079115289302e-07,8.918560071210077e-09,8.529159026827157e-09
F5,S4765,4.110647945990798e-08,1.0392644454091835e-07,1.5460994488445076e-09,1.5391531851324942e-07,3.856417446353661e-09,7.01227255512742e-09
F5,S4766,4.178743317295945e-08,1.1103330036444258e-07,1.8373345338631686e-09,1.3624005988111502e-07,7.270782343220533e-09,8.19533816075883e-09
F5,S4767,1.1578848855089277e-07,1.4275022376678147e-07,3.5916550516199506e-09,5.143662930456094e-07,3.7003336692031376e-08,1.9972176095956007e-08
F5,S4768,4.3470779961465985e-08,1.1664011651824709e-07,1.5618418219460265e-09,1.890958416580618e-07,3.7446319286311495e-09,6.872326132216878e-09
F5,S4769,4.4896487871425385e-08,1.0879640720864215e-07,2.036834895417017e-09,1.8476404824903027e-07,5.587808148572144e-09,7.760793603931035e-09
F5,S4770,6.775790812863773e-07,3.6203285015570327e-07,3.355876207935615e-08,6.695753060624959e-07,1.0397296880450631e-08,1.4114130266482142e-08
F5,S4771,3.7177477903012295e-08,1.0841660028434317e-07,1.9221901980777295e-09,1.4115716826654e-07,5.770586099423567e-09,7.760844855858856e-09
F5,S4772,39.46536451167003,5.28859522707201e-07,1.0216229314540801,63.28704450136386,32.24620545008842,55.655749850898935
