,,W0,W1,W2
F0,S3921,1.1374145679932859e-05,6.411561183219774e-07,2.3141666365481127e-08
F0,S3922,1.4202469759857751e-05,5.9918042954312e-07,2.3333376129572528e-08
F0,S3923,15.457137542355577,7.850686944063302e-07,9.236892505162141e-07
F0,S3924,1.977011928507905e-05,5.906394185073367e-07,2.3081883355603427e-08
F0,S3925,1.7515734513926533e-05,7.230489150976606e-07,3.073862670826875e-08
F0,S3926,1.1681760841751076e-05,6.078519030996684e-07,2.344236056216716e-08
F0,S3927,2.0410578983055062e-05,5.710248439688503e-07,2.1911157062038533e-08
F0,S3928,1.731321630485504e-05,6.554793238815943e-07,2.507769652292572e-08
F0,S3929,8.553856570325817e-06,5.843996979947958e-07,2.252093284369984e-08
F0,S3930,8.918686199882349e-06,5.947904160266105e-07,2.2681650730396476e-08
F0,S3931,1.220839021335879e-05,7.309221182785575e-07,2.410447983511521e-08
F0,S3932,8.618066204435086e-06,6.809802446590719e-07,2.390011903474058e-08
F0,S3933,1.187541094724177e-05,6.275128062981849e-07,2.2939740308649898e-08
F0,S3934,1.8210423356670616e-05,7.138490822004146e-07,2.576799444394377e-08
F0,S3935,2.191001707857049e-05,5.682264413543892e-07,2.1800570260324717e-08
F0,S3936,8.877903009301589e-06,5.951404334826231e-07,2.2659424217100246e-08
F0,S3937,2.373203328807912e-05,9.022567279035108e-07,6.528965601972493e-08
F0,S3938,1.9711040347769967e-05,6.57684082955666e-07,3.0300127184326066e-08
F0,S3939,8.917376205113429e-06,5.946913811915126e-07,2.255643307736564e-08
F0,S3940,2.5253829976861788e-05,8.460626384804844e-07,2.9814170483708686e-08
F0,S3941,9.235487545421907e-06,5.870629650249049e-07,2.2655548973359007e-08
F0,S3942,1.3820962830959433e-05,5.894077328352548e-07,2.2393320833616177e-08
F0,S3943,1.072632838854883e-05,5.829624485452245e-07,2.2643634304970798e-08
F0,S3944,1.0713970674691896e-05,6.028096363829094e-07,2.2993208841854085e-08
F0,S3945,1.9372555760724286e-05,6.898314794028409e-07,2.6405281681604588e-08
F0,S3946,2.5126701707747477e-05,6.132321543772441e-07,2.5112134798899747e-08
F0,S3947,2.111488617514942e-05,2.776952304988782e-06,6.212902732595632
F0,S3948,9.423416381550347e-06,6.020502160635555e-07,2.2629369776549856e-08
F0,S3949,1.0291188979525427e-05,5.995388628668447e-07,2.273732593619286e-08
F0,S3950,1.4506169501389175e-05,6.205811557483723e-07,2.3408929893580457e-08
F0,S3951,1.1926626376250551e-05,5.71856490223611e-07,2.2448056277830537e-08
F0,S3952,1.3767737375555679e-05,6.701880239135475e-07,2.2973917527016582e-08
F0,S3953,1.37361242586846e-05,6.149325031014581e-07,2.245727924114612e-08
F0,S3954,1.2386270251689147e-05,5.91661054704179e-07,2.271903816622018e-08
F0,S3955,1.1683563928173177e-05,5.906259975775378e-07,2.2937116916870876e-08
F0,S3956,5.0964410483731575,6.127098774676825,0.17501260587616377
F0,S3957,9.150518562954127e-06,6.33984762991583e-07,2.305630092652938e-08
F0,S3958,2.027622050173471e-05,6.3931099318837e-07,3.053762201137249e-08
F0,S3959,9.921492195992024e-06,5.902056598692539e-07,2.277341225207472e-08
F0,S3960,2.4403234603814758e-05,6.012028723360811e-07,2.4688505304157797e-08
F0,S3961,1.5445412167898782e-05,6.067781954101312e-07,2.3745564167595272e-08
F0,S3962,8.891591758209188e-06,5.702058926160484e-07,2.2392205214330867e-08
F0,S3963,1.540242008875205e-05,6.089499266499116e-07,2.3499882208999938e-08
F0,S3964,2.2670879106658198e-05,5.524409221110151e-07,2.1726032149078797e-08
F0,S3965,9.80428445614009e-06,5.880433974699428e-07,2.2648409161980933e-08
F0,S3966,8.680621390547651e-06,6.83364960932626e-07,2.3647319249219532e-08
F0,S3967,2.4025624591059128e-05,9.543918379552211e-07,3.607321726492121e-08
F0,S3968,1.0119629546167757e-05,8.577925478068209e-07,2.547718368263531e-08
F0,S3969,8.250904359361076,1.079082713569832e-06,12.663777306552728
F0,S3970,1.0064110759236525e-05,6.092244670552446e-07,2.3636955325667572e-08
F0,S3971,1.2853058034398373e-05,5.890942656742567e-07,2.2501122386646423e-08
F0,S3972,1.2771229794619687e-05,5.950424238501374e-07,2.380284367223102e-08
F0,S3973,2.574787579034205e-05,6.14870708844256e-07,2.4185855943026982e-08
F0,S3974,1.3392780444511893e-05,6.156253727864474e-07,2.276439702026817e-08
F0,S3975,1.5156459144432507e-05,8.309183917671476e-07,2.8528233476142022e-08
F0,S3976,3.300927134345192,7.221908078043981e-07,1.0119661081088822e-07
F0,S3977,2.0181004355267935e-05,6.22191634354227e-07,2.279687175553734e-08
F0,S3978,1.2605754535523468e-05,8.294796870396975e-07,2.4880917928709144e-08
F0,S3979,1.0011397079749001e-05,6.562609948777472e-07,2.4259811768362386e-08
F0,S3980,1.1221794610708422e-05,6.91004931025831e-07,2.388452341657907e-08
F0,S3981,1.6227923159324523e-05,5.697138602472597e-07,2.197340473337354e-08
F0,S3982,1.6266461742671367e-05,1.0877014063326646e-06,3.2533011840319554e-08
F0,S3983,1.2842698188021161e-05,6.267512965423677e-07,2.259584478615677e-08
F0,S3984,1.6890340009411257e-05,5.655320759269713e-07,2.1790444116072562e-08
F0,S3985,9.711414949353597e-06,5.763405958082176e-07,2.2309490812735057e-08
F0,S3986,1.2165550426601055e-05,5.965791412622247e-07,2.362672916188425e-08
F0,S3987,2.1022985623925595e-05,6.427609677040043e-07,4.1282856415161156e-08
F0,S3988,1.0286076615871341e-05,6.291991125398161e-07,2.286265747649677e-08
F0,S3989,1.0274928863658405e-05,7.425882417364492e-07,2.4333581989775277e-08
F0,S3990,1.6270773465681086e-05,6.007448988876571e-07,2.2338830369182408e-08
F0,S3991,1.0283802704627664e-05,6.926412740734704e-07,2.5012499955603436e-08
F0,S3992,1.1123232290775348e-05,6.121916338704087e-07,2.287791480534417e-08
F0,S3993,9.879564442779879e-06,5.971336546081146e-07,2.306788145849973e-08
F0,S3994,2.3172116402674644e-05,6.52645245415132e-07,2.4992444219832792e-08
F0,S3995,2.7268705709370234e-05,5.396312522887361e-07,2.138882316916419e-08
F0,S3996,1.5843570698051686e-05,7.416561165676437e-07,2.3305774689122197e-08
F0,S3997,1.5481604656615314e-05,5.816785091201995e-07,2.3544841582320926e-08
F0,S3998,9.602033932714158e-06,33.58584043933471,2.1259700781343203e-07
F0,S3999,8.663340593250013e-06,6.30903900725817e-07,2.342477769180732e-08
F0,S4000,1.0364493776874944e-05,6.041856524259431e-07,2.3277008716281702e-08
F0,S4001,9.948114838584514e-06,6.078019243034903e-07,2.2632637119702145e-08
F0,S4002,1.1557257214191938e-05,6.462497911250703e-07,2.3572869459889663e-08
F0,S4003,8.558395512635104e-06,6.035144452534454e-07,2.3129940177940132e-08
F0,S4004,1.107642512374424e-05,7.568506371679445e-07,2.3492263802164415e-08
F0,S4005,1.1288359517270693e-05,6.181015430499745e-07,2.2981047797482467e-08
F0,S4006,2.4522152248480997e-05,0.9483872912902254,7.903925523949746e-08
F0,S4007,2.4056950008149602e-05,6.159289757025262e-07,3.152734373432702e-08
F0,S4008,2.7182829733533293e-05,7.118845750217562e-07,3.3572965271158716e-08
F0,S4009,1.8869352532748e-05,6.169569316880367e-07,2.4610527622311774e-08
F0,S4010,1.4660658682148869e-05,5.851793677408858e-07,2.2189834254007842e-08
F0,S4011,1.8089204712544292e-05,7.079545285488525,1.2986808036699495e-07
F0,S4012,1.725830614078527e-05,5.803470594812221e-07,2.2145840860729113e-08
F0,S4013,2.1422632811889457e-05,5.604740045306647e-07,2.1778226849750504e-08
F0,S4014,8.556868630698618e-06,6.119957054416277e-07,2.30446354557765e-08
F0,S4015,1.4202386059550314e-05,5.77275088211095e-07,2.2492665109269696e-08
F0,S4016,1.7379849795706244e-05,5.571732364094893e-07,2.181311678390131e-08
F0,S4017,1.7717233762405164e-05,5.921952764802013e-07,2.2891427370336612e-08
F0,S4018,9.099278777596563e-06,6.37783105783692e-07,2.2753147806545903e-08
F0,S4019,2.0600428082096094e-05,5.595326303725887e-07,2.171631216507537e-08
F0,S4020,1.6111429785937622e-05,5.787579168437422e-07,2.2158794099901832e-08
F0,S4021,1.3118840441302598e-05,5.971551995991293e-07,2.2697573108019023e-08
F0,S4022,1.5854984030713136e-05,5.744855204060097e-07,2.20310625528268e-08
F0,S4023,1.1760003474066687e-05,5.75345038957399e-07,2.2393900156632598e-08
F0,S4024,1.2689741984195473e-05,6.59618125683156e-07,2.306185496969159e-08
F0,S4025,1.6397399322899453e-05,7.728179017427431e-07,2.750204745735929e-08
F0,S4026,1.3851700089885539e-05,6.472919622288121e-07,2.5341765168796746e-08
F0,S4027,8.631099524679584e-06,5.84394566659214e-07,2.2340010850249492e-08
F0,S4028,2.4022174796229782e-05,2.540188795127701e-06,5.8470142366967706e-08
F0,S4029,1.560245284521884e-05,6.091217623183339e-07,2.387732512060663e-08
F0,S4030,1.4215077199051319e-05,5.855253270078411e-07,2.2214639249589708e-08
F0,S4031,1.1478157155512863e-05,6.242903430445633e-07,2.3260834723839075e-08
F0,S4032,1.6064475167894554e-05,8.168054526700089e-07,2.480745063089133e-08
F0,S4033,1.0242484200635734e-05,5.848821690466829e-07,2.27753555604891e-08
F0,S4034,2.5089171170792052e-05,5.935082543011186e-07,2.38593153824738e-08
F0,S4035,2.2664174348700345e-05,8.617500418417908e-07,8.083164201936224e-08
F0,S4036,0.00011988901147729783,1.0397579635802714e-06,6.490486458021672e-08
F0,S4037,2.466054062990235e-05,5.530534271882704e-07,2.1687883243960846e-08
F0,S4038,1.9715726855501243e-05,8.310683671637868e-07,2.7208110053795903e-08
F0,S4039,8.496800016782758e-06,6.012709095995528e-07,2.39513997180407e-08
F0,S4040,1.4418397799777509e-05,5.774221051876647e-07,2.2096860383410973e-08
F0,S4041,1.166791047466694e-05,6.118803059713588e-07,2.3345678176075785e-08
F0,S4042,1.7563763530292713e-05,6.226947077061772e-07,2.562684228065911e-08
F0,S4043,2.4856360747493798e-05,6.413175654157294e-07,2.4834980928166128e-08
F0,S4044,2.2158850368936366e-05,5.636187063462389e-07,2.171604576965144e-08
F0,S4045,1.248794892442853e-05,5.790351623812084e-07,2.1918943680317508e-08
F0,S4046,1.2578606033298412e-05,6.445208493061747e-07,2.4744751136125382e-08
F0,S4047,9.244806348995789e-06,6.12943341538726e-07,2.3052056394841733e-08
F0,S4048,17.370013004085404,8.237048432950798e-06,12.968119051851586
F0,S4049,1.4139768553343203e-05,5.79811299951901e-07,2.2288812105453076e-08
F0,S4050,1.0052625543288348e-05,8.367362758600488e-07,2.429850335255772e-08
F0,S4051,1.1114876675521402e-05,5.813419812750478e-07,2.3016836261316537e-08
F0,S4052,8.655902629351507e-06,5.979650392635703e-07,2.2844973437059473e-08
F0,S4053,1.4807317148491169e-05,5.78161049820561e-07,2.1920046452465216e-08
F0,S4054,1.2423357955591552e-05,5.991063335681405e-07,2.339637734816966e-08
F0,S4055,1.2634573479398116e-05,6.077785535524752e-07,2.2756899308316718e-08
F0,S4056,1.1164238722702583e-05,6.027279544175634e-07,2.248318220778514e-08
F0,S4057,1.1991929248275395e-05,5.694604429408481e-07,2.209501088512923e-08
F0,S4058,1.1544908868607104e-05,6.078869584446723e-07,2.2451667086032532e-08
F0,S4059,2.169721574853681e-05,1.2175816631635668e-06,5.9152945859909025e-08
F0,S4060,9.718617612518913e-06,6.299815443619279e-07,2.3209192126754194e-08
F0,S4061,1.9117723738083915e-05,5.621214049415973e-07,2.1769016968239937e-08
F0,S4062,9.148955635136953e-06,6.441145839377388e-07,2.392766722262664e-08
F0,S4063,1.0849335789442027e-05,6.190304512565528e-07,2.4540844086064236e-08
F0,S4064,2.4110101878766035e-05,7.349187910280095e-07,2.6095837566659574e-08
F0,S4065,1.9927628718666204e-05,5.806416352177517e-07,2.1866297680322114e-08
F0,S4066,1.165937255034414e-05,5.631734556795433e-07,2.2293091800479003e-08
F0,S4067,1.5597963688468557e-05,5.968014130742941e-07,2.25488314448625e-08
F0,S4068,9.769855912799348e-06,6.129103275384372e-07,2.3506277495033538e-08
F0,S4069,9.120425931158948e-06,5.86929453530341e-07,2.2223700693376272e-08
F0,S4070,1.2959349299859437e-05,1.289006793966031e-06,3.105279131917719e-08
F0,S4071,8.619032645351217e-06,6.059516436415275e-07,2.326752920106581e-08
F0,S4072,2.771656292391864e-05,4.994939256360948,7.748347203469588
F0,S4073,1.3734936317799504e-05,7.17041011911985e-07,2.4249799695660785e-08
F0,S4074,1.5541475141202678e-05,1.2909585224448226e-06,2.9844771527046886e-08
F0,S4075,2.568846313676279e-05,6.237765339369606e-07,2.5657219618048743e-08
F0,S4076,1.2752509984557438e-05,7.008219065035571e-07,2.4680373478695303e-08
F0,S4077,1.6564274765206087e-05,6.062547685555884e-07,2.252953052968162e-08
F0,S4078,1.0974228488393699e-05,7.551989633954586e-07,2.5979073519620214e-08
F0,S4079,10.314889975194282,8.727006410042116e-07,3.5671491008823245e-07
F0,S4080,2.4488572400784245e-05,9.734910494219358e-07,2.717962229078702e-08
F0,S4081,2.2848551055594448e-05,6.231919157685269e-07,2.505079992251734e-08
F0,S4082,1.0034796168140841e-05,5.956756317981039e-07,2.315614428814719e-08
F0,S4083,9.806273244313932e-06,5.910941838788152e-07,2.3537201393351392e-08
F0,S4084,1.4463456949921429e-05,8.070957977684332e-07,2.697500774845296e-08
F0,S4085,2.590570790525863e-05,6.090940974625321e-07,2.8074828978232133e-08
F0,S4086,8.535244170677647e-06,7.36858748056037e-07,2.378788118272181e-08
F0,S4087,2.5301130070462817e-05,7.146204289806529e-07,2.6292051618962002e-08
F0,S4088,9.376526883610525e-06,6.295461051320904e-07,2.2456483293236895e-08
F0,S4089,1.266534331529222e-05,6.115468311163031e-07,2.330128551639796e-08
F0,S4090,1.1258769085039302e-05,6.302758608997747e-07,2.305263889251917e-08
F0,S4091,1.118211959343492e-05,5.845106016828185e-07,2.2398782591288803e-08
F0,S4092,1.2754233526208201e-05,7.123430126163541e-07,2.714569694171901e-08
F0,S4093,1.8985645318735408e-05,6.04908871581071e-07,2.685452661171393e-08
F0,S4094,8.549183876847322e-06,6.36091684135301e-07,2.4270196686199537e-08
F0,S4095,1.920192361252489e-05,7.975052365095292e-07,3.125327803640571e-08
F0,S4096,1.076495831635894e-05,6.281235719705387e-07,2.3268421458848573e-08
F0,S4097,1.889821696879493e-05,8.861976566870018e-07,2.9404670283708873e-08
F0,S4098,1.55654813152445e-05,5.87329491399117e-07,2.2206791505947177e-08
F0,S4099,2.1332171450449725e-05,8.926523161342812e-07,2.8055838584809766e-08
F0,S4100,1.6478345849566613e-05,5.893992848437357e-07,2.1967186338546612e-08
F0,S4101,1.1693117125507838e-05,7.937022543386016e-07,2.4252064588901154e-08
F0,S4102,1.1602461017464353e-05,6.81174436045503e-07,2.583484062420552e-08
F0,S4103,1.2900606238307478e-05,5.933255546606926e-07,2.2177005687264867e-08
F0,S4104,1.2895838271869616e-05,6.654927861523705e-07,2.327023847654837e-08
F0,S4105,9.504164006784395e-06,6.052487076070445e-07,2.2401966148077264e-08
F0,S4106,1.0758084033914792e-05,6.09244269112744e-07,2.2839767784042852e-08
F0,S4107,1.0481808301786322e-05,6.203837862680457e-07,2.312356800620387e-08
F0,S4108,8.556080269692898e-06,5.889291070328987e-07,2.268809735350601e-08
F0,S4109,1.995951867405385e-05,8.974654158799468e-07,3.365279031803123e-08
F0,S4110,1.6268530376719564e-05,5.940232064811728e-07,2.3237536165222178e-08
F0,S4111,8.895921861972733e-06,6.263085121523596e-07,2.330666404140082e-08
F0,S4112,2.5895516690350202e-05,5.482379863065887e-07,2.1474741504609736e-08
F0,S4113,1.378291088478835e-05,6.13983675567833e-07,2.393003032472151e-08
F0,S4114,1.311862896832988e-05,5.98649713088419e-07,2.2438890795239537e-08
F0,S4115,9.170803713772645e-06,5.876736260552469e-07,2.285501827037855e-08
F0,S4116,9.65003627460539e-05,4.703232652560274e-06,6.488172435034163
F0,S4117,1.119128854656165e-05,5.845430914157168e-07,2.2270582919741667e-08
F0,S4118,1.3659576295578865e-05,7.214707317263571e-07,2.373176876287266e-08
F0,S4119,1.8427161908210548e-05,1.0115030528623499e-06,3.143244085403682e-08
F0,S4120,2.21010691785752e-05,6.419779026694553e-07,2.3496175673299297e-08
F0,S4121,8.56525804206968e-06,6.190661677643042e-07,2.2928417506189966e-08
F0,S4122,1.1491970545243203e-05,7.679408741009505e-07,2.5493851175985324e-08
F0,S4123,1.0799894907691862e-05,6.738552358937157e-07,2.3030353349092686e-08
F0,S4124,8.896516993925104e-06,7.001762333647403e-07,2.3341104888575616e-08
F0,S4125,1.389944011523928e-05,5.915571594751299e-07,2.25956141170594e-08
F0,S4126,2.5625869512940232e-05,7.123517522737866e-07,2.8442736404268524e-08
F0,S4127,1.4444609919712557e-05,6.288471868262527e-07,2.3724587434117137e-08
F0,S4128,8.619322827030794e-06,6.083454040779298e-07,2.3144972874618584e-08
F0,S4129,1.3541582601174192e-05,7.8297758290109e-07,2.4560760021640296e-08
F0,S4130,1.9028945700906326e-05,5.632023173327009e-07,2.170451455505092e-08
F0,S4131,1.128824195431419e-05,6.018544780373887e-07,2.3129874093216994e-08
F0,S4132,0.0003655027493315234,6.3371877830561e-07,3.0254481123029926e-08
F0,S4133,1.0071974155807526e-05,6.037152793835098e-07,2.281085409203734e-08
F0,S4134,1.135178613775772e-05,5.719433296610864e-07,2.2228534567026795e-08
F0,S4135,1.2554412362016406e-05,5.948693188307872e-07,2.236163934703453e-08
F0,S4136,1.877035329671681e-05,6.788259742825777e-07,2.3571021174471085e-08
F0,S4137,8.548896820346455e-06,6.492441600004643e-07,2.3292549946749134e-08
F0,S4138,1.2721757656356364e-05,8.900185288872009e-07,2.6245690108734522e-08
F0,S4139,1.4231122356108006e-05,7.166552910472654e-07,2.700650994577207e-08
F0,S4140,1.3924092695817997e-05,5.725280994628429e-07,2.206044099154975e-08
F0,S4141,1.2769283423008e-05,6.510490459894518e-07,2.3685268191371546e-08
F0,S4142,8.766198385845329e-06,5.974619893550928e-07,2.2760447634936324e-08
F0,S4143,1.056327890517305e-05,6.105328562159493e-07,2.281339053604695e-08
F0,S4144,0.0001525591070530094,7.065716652043277e-07,3.022753899544858e-08
F0,S4145,3.6127643580916006e-05,7.395830538334742e-07,5.240250732316609e-08
F0,S4146,2.4875217445449916e-05,8.388863157329373e-07,2.5251150823055463e-08
F0,S4147,2.611096035740748e-05,6.364344403342346e-07,2.885198967031839e-08
F0,S4148,1.0823756802314894e-05,6.142995564042318e-07,2.2987103931834894e-08
F0,S4149,1.997628777978166e-05,8.228365120667135e-07,3.039634586664091e-08
F0,S4150,2.2646537908434385e-05,8.715129297016314e-07,3.0068646475453334e-08
F0,S4151,1.2576364003479639e-05,7.860207565513502e-07,2.702965161632142e-08
F0,S4152,2.306136206575702e-05,5.947416138025896e-07,2.5536509918426768e-08
F0,S4153,1.0655119178398928e-05,5.958221438707634e-07,2.2506993487825345e-08
F0,S4154,1.633393815212285e-05,5.898599279700725e-07,2.2279585523988602e-08
F0,S4155,1.3975365517011309e-05,6.621041064256787e-07,2.4221828202040262e-08
F0,S4156,9.228961938734124e-06,5.689537682351653e-07,2.21924220655161e-08
F0,S4157,7.190585309865184,2.822793469592564,3.4272798981776678
F0,S4158,1.8439787435989244e-05,6.579108974239675e-07,2.535898280996789e-08
F0,S4159,1.9533901643506003e-05,6.892828431527631e-07,2.4240826105277125e-08
F0,S4160,1.1188097762546045e-05,6.626941480974292e-07,2.4251527083998738e-08
F0,S4161,1.3257938054465792e-05,5.841678541897432e-07,2.2453602099236507e-08
F0,S4162,2.0480728384940576e-05,7.682667712112917e-07,2.5649631728146016e-08
F0,S4163,1.3035225029698102e-05,5.810021674487209e-07,2.253236219474457e-08
F0,S4164,1.0739853313273221e-05,5.901666312206353e-07,2.2658111186069844e-08
F0,S4165,2.207316589389152e-05,6.080838820437182e-07,2.366319495029517e-08
F0,S4166,1.7336615657668276e-05,6.102968888703249e-07,2.223479115952144e-08
F0,S4167,1.1046527242284692e-05,5.945173981237823e-07,2.278138931285213e-08
F0,S4168,2.1681258307975627e-05,4.637946671572456,1.323112442361873e-07
F0,S4169,2.6162038552183328e-05,5.994204016277352e-07,2.7227381010623287e-08
F0,S4170,1.7667796841175636e-05,6.302516800180212e-07,2.38916630093661e-08
F0,S4171,1.0907170097899833e-05,5.95521449906214e-07,2.3272299244323865e-08
F0,S4172,1.4641002515394847e-05,6.317775771440639e-07,2.3417921217376014e-08
F0,S4173,1.4111427815604177e-05,6.358065995326596e-07,2.365532193676785e-08
F0,S4174,8.7853774822493e-06,5.904351032886373e-07,2.286873000027545e-08
F0,S4175,9.940033137118124e-06,6.055907137452815e-07,2.371881983660837e-08
F0,S4176,1.2662346881584268e-05,5.843430667115225e-07,2.233644686390499e-08
F0,S4177,1.3910774283949989e-05,5.654862107335608e-07,2.2017701957361407e-08
F0,S4178,2.1348846030272233e-05,6.197384414291405e-07,2.6034308500443333e-08
F0,S4179,1.4753242354227808e-05,5.746842146176571e-07,2.241069360895279e-08
F0,S4180,1.9184170476927315e-05,7.447022436796857e-07,4.6812033110021894e-08
F0,S4181,1.1888989197343753e-05,5.89186042281458e-07,2.3412066697279355e-08
F0,S4182,1.0246894873113881e-05,6.234947563543307e-07,2.29971185921221e-08
F0,S4183,1.506244169746666e-05,6.477465932420329e-07,2.4767025853744483e-08
F0,S4184,8.562290069356505e-06,5.880115045948729e-07,2.244421818393358e-08
F0,S4185,2.5397187980184706e-05,7.21385465576531e-07,2.8890999103500647e-08
F0,S4186,1.258673806153065e-05,6.28448120614783e-07,2.3272177340879967e-08
F0,S4187,9.026742270124105e-06,6.136057810509088e-07,2.3025077510361575e-08
F0,S4188,2.374777515990998e-05,6.276298070631837e-07,2.5778520013532534e-08
F0,S4189,2.0997504578868355e-05,5.676056262270641e-07,2.188503627087589e-08
F0,S4190,1.3998041085733218e-05,7.400248049320811e-07,2.514462994553502e-08
F0,S4191,1.8602184554084118e-05,5.652322334512141e-07,2.190911309586658e-08
F0,S4192,1.3345754129342527e-05,5.792967146116782e-07,2.2223170203262934e-08
F0,S4193,1.7947735082594525e-05,6.949231025303418e-07,2.4416679712362755e-08
F0,S4194,2.0372210783277464e-05,7.124963782638413e-07,2.537928708334625e-08
F0,S4195,8.764289382943726e-06,6.781716729783369e-07,2.3594991453583676e-08
F0,S4196,9.10314806496916e-06,5.834888116602275e-07,2.230939536755764e-08
F0,S4197,2.0851440663343842e-05,6.361758717375113e-07,2.634283898455844e-08
F0,S4198,1.013409992599122e-05,6.102712551102089e-07,2.411957356125002e-08
F0,S4199,6.288336480669371e-05,7.273634953161805e-07,4.1132293539762724e-08
F0,S4200,3.802943576423169e-05,7.350785978814126e-07,4.437020060235948e-08
F0,S4201,1.2068379645601472e-05,5.990628439151903e-07,2.2857832490389508e-08
F0,S4202,1.237872775723515e-05,5.907269780513378e-07,2.217650655117854e-08
F0,S4203,1.3326409611892338e-05,5.69560596404222e-07,2.2056694328899276e-08
F0,S4204,1.918949032226086e-05,7.952990215590002e-07,2.860334069880015e-08
F0,S4205,1.7004747386526228e-05,6.379784800463275e-07,2.429179880282701e-08
F0,S4206,9.322597538407785e-06,5.758842712194811e-07,2.2156708421836044e-08
F0,S4207,2.1689166839910097e-05,6.071851140526706e-07,2.663809639512585e-08
F0,S4208,1.9586421231102013e-05,7.532243532236794e-07,2.342812130517228e-08
F0,S4209,9.782437017083756e-06,6.41800806557564e-07,2.3714636636359102e-08
F0,S4210,2.227225113123207e-05,7.100741687419752e-07,2.856900337658643e-08
F0,S4211,1.7071013011877626e-05,5.729805602708943e-07,2.2026985355448814e-08
F0,S4212,1.3825173220049784e-05,5.849170969138563e-07,2.2584401208052614e-08
F0,S4213,1.928997502642078e-05,6.399631207162412e-07,2.3693791413325284e-08
F0,S4214,9.085545882523692e-06,6.173014249484725e-07,2.41482062690703e-08
F0,S4215,1.3784847961470786e-05,7.079082852210885e-07,2.3621658316704532e-08
F0,S4216,9.250444372579416e-06,6.062358707193007e-07,2.2972449276568317e-08
F0,S4217,1.9016597811712e-05,5.531557941217396e-07,2.1731600207706204e-08
F0,S4218,1.662951697666944e-05,6.381168803596189e-07,2.520018642779047e-08
F0,S4219,1.2273383980764839e-05,5.676057999920418e-07,2.1930043457553155e-08
F0,S4220,8.637296887926112e-06,5.967642824245354e-07,2.247943934700222e-08
F0,S4221,9.750171905257381e-06,5.884993215827561e-07,2.2912982550795266e-08
F0,S4222,1.099356400219923e-05,6.588940301932795e-07,2.3864593025672915e-08
F0,S4223,2.0045183390948652e-05,5.724493759554493e-07,2.186970163967552e-08
F0,S4224,1.4475315479220851e-05,5.930428109205647e-07,2.3441401985953964e-08
F0,S4225,2.2152349980847384e-05,6.641320727939709e-07,2.866641097628326e-08
F0,S4226,1.3830648137548665e-05,5.764320793293578e-07,2.2224727366875646e-08
F0,S4227,1.5037156383616696e-05,5.945409324390193e-07,2.313960338375386e-08
F0,S4228,1.833302402430128e-05,7.520704197610423e-07,3.719948941830627e-08
F0,S4229,1.374828618925651e-05,5.853047354643852e-07,2.21476763455753e-08
F0,S4230,1.0805316161615753e-05,5.750614677376452e-07,2.2079214078823438e-08
F0,S4231,9.626727890246721e-06,6.21904237633509e-07,2.2972851793556844e-08
F0,S4232,1.0600235102618616e-05,6.095490324116099e-07,2.300636977317075e-08
F0,S4233,9.211958656811324e-06,6.595940961501783e-07,2.3467786762561875e-08
F0,S4234,1.0271829436533159e-05,6.029128437807015e-07,2.2756499048726784e-08
F0,S4235,1.776435802025845e-05,6.327435610787041e-07,3.672677025034552e-08
F0,S4236,8.753400517483664e-06,5.812875562755724e-07,2.246115581461152e-08
F0,S4237,9.600498207034141e-06,6.101135294040464e-07,2.3608059096062845e-08
F0,S4238,1.3300515853791627e-05,5.934437542685893e-07,2.2550051748103972e-08
F0,S4239,2.5985734065591088e-05,13.055604634759035,0.37112889524598996
F0,S4240,1.592901418709991e-05,6.8231967365235e-07,2.4728940309004544e-08
F0,S4241,8.620549943664657e-06,5.657168651700006e-07,2.2100785961683265e-08
F0,S4242,1.2735777701538646e-05,5.922069695477376e-07,2.2555550755609315e-08
F0,S4243,1.879626037442468e-05,6.142808986984505e-07,2.8852985736308574e-08
F0,S4244,9.282388483330313e-06,5.790674957532226e-07,2.2399895548892975e-08
F0,S4245,9.063769154845595e-06,5.893648473023793e-07,2.307222697981503e-08
F0,S4246,10.17238132566181,7.490737447135935e-07,3.787918472693615e-08
F0,S4247,2.519370275319283e-05,8.178805575196469e-07,2.8488455858207316e-08
F0,S4248,1.2603209919280586e-05,5.980570595103734e-07,2.2414233832640788e-08
F0,S4249,1.6159461819638848e-05,5.664616166305486e-07,2.188804206098963e-08
F0,S4250,1.572190179525376e-05,5.935864309234909e-07,2.2022045222735775e-08
F0,S4251,1.3551773196730508e-05,6.046904546052276e-07,2.2833503110603145e-08
F0,S4252,1.5139633610438617e-05,5.934284484758757e-07,2.4059187865711096e-08
F0,S4253,1.124413129380278e-05,6.264654689411619e-07,2.3368395004685305e-08
F0,S4254,9.564337849733682e-06,5.871272582260993e-07,2.2518724901135135e-08
F0,S4255,1.4375311269384437e-05,5.731917003710918e-07,2.2024058525074488e-08
F0,S4256,1.0920403302066272e-05,6.078306667429771e-07,2.30256975022734e-08
F0,S4257,1.917921287158315e-05,5.624202501177063e-07,2.17315133205623e-08
F0,S4258,1.3551659417687197e-05,7.662968674912577e-07,2.5700832238260914e-08
F0,S4259,1.6964665043492548e-05,5.682703468898377e-07,2.186711196312089e-08
F0,S4260,1.0489022974953304e-05,6.772805829423243e-07,2.376611794460693e-08
F0,S4261,2.087770251147264e-05,5.67026103038902e-07,2.175814794588426e-08
