,,W0,W1,W2,W3,W4,W5
F5,S4275,4.5369862057888215e-08,2.4416621097429685e-07,3.754445164931901e-09,1.4610141501310385e-07,6.5873707980701575e-09,7.650711159209688e-09
F5,S4276,6.548769130689625e-08,1.5415016312786547e-07,3.332993567280041e-09,1.6680085068801233e-07,1.3412591799254568e-08,1.2328616214126085e-08
F5,S4277,6.137209175827745e-08,1.0810669774985077e-07,2.5923948920200677e-09,2.0054988351146566e-07,1.4171823679565234e-08,1.2632419693589107e-08
F5,S4278,3.6536251220276114e-08,1.0488555988976306e-07,1.5649483197163494e-09,1.3508130221247414e-07,5.154188132602293e-09,7.578460461247033e-09
F5,S4279,4.2811626514916066e-08,1.107291424024472e-07,1.5306896111851128e-09,1.8451386328836717e-07,3.5004957326729575e-09,6.650064731173614e-09
F5,S4280,4.011532532701369e-08,1.0380930980179495e-07,1.6322914748189411e-09,1.3267455993851267e-07,4.649519466004622e-09,7.403117021835806e-09
F5,S4281,1.2180180343671644e-07,1.6379909221668295e-07,6.403165597269291e-09,4.28027503724428e-07,1.3012408816095908e-08,1.2064104058199409e-08
F5,S4282,3.807616589466934e-08,1.0342837332632665e-07,1.6216168904760388e-09,1.4360508729377378e-07,5.744081293744727e-09,7.667505856360731e-09
F5,S4283,6.965719957814168e-08,9.32321909350276e-07,1.8054673929049212e-08,2.7408539236966884e-07,4.822918218337231e-08,1.8687835334985492e-08
F5,S4284,3.850054650636196e-08,1.0192848222571893e-07,1.6014649655144628e-09,1.7716797188910512e-07,1.0767387070348171e-08,7.513738321653502e-09
F5,S4285,4.273829053570428,5.810927265387896e-07,4.931437271632563,176.28529445773353,26.710955104987608,157.00595395586075
F5,S4286,5.530108255566128e-08,3.852850434168665e-07,1.3453939486195219e-08,1.8329320670945352e-07,2.4142234873098984e-08,1.1524975001707707e-08
F5,S4287,3.692398167973113e-08,1.1657662377464135e-07,1.5687223690160841e-09,1.5909383324508696e-07,5.7354031215763e-09,7.612562508313833e-09
F5,S4288,3.9656056740459235e-08,1.0964474256134324e-07,2.040589201916387e-09,2.0377379613348912e-07,1.2597244741759109e-08,1.6683570899363147e-08
F5,S4289,4.448138725875379e-08,3.289380321422142e-07,4.984063782252062e-09,1.5039433459333351e-07,1.181569431382902e-08,9.374142539262102e-09
F5,S4290,3.741902819071746e-08,1.0809628434757939e-07,1.650145171875854e-09,1.666597668242577e-07,5.458027129164224e-09,7.2784179593925465e-09
F5,S4291,4.201038187712781e-08,1.0718525141290604e-07,1.5624351232890302e-09,1.8670474649585246e-07,3.570532450139058e-09,6.670627069205031e-09
F5,S4292,4.204971622606656e-08,1.1984205943914142e-07,1.5412115893544122e-09,1.9822347627840482e-07,4.115596527298063e-09,6.8488576872940955e-09
F5,S4293,3.792862974414096e-08,1.0802027444529788e-07,1.7268708357122324e-09,1.5886592166126824e-07,7.431748632876679e-09,8.966557852390174e-09
F5,S4294,4.12214094138565e-08,1.0606517467890196e-07,1.6439967558021772e-09,1.6431961357509485e-07,6.5019374310714896e-09,7.463732976305718e-09
F5,S4295,4.044363857145944e-08,1.1788764391784017e-07,1.5627677730298364e-09,1.892931957319677e-07,4.8395287955978616e-09,7.147384833678407e-09
F5,S4296,4.734679983916204e-08,1.1956694725266786e-07,1.4941916006402472e-09,1.96976419767004e-07,4.1706450244783314e-09,6.841700086839507e-09
F5,S4297,3.750600347952337e-08,1.0963895307530572e-07,1.614961178672169e-09,1.6822612809214305e-07,4.497388724988362e-09,7.266188657804847e-09
F5,S4298,3.9695726119495324e-08,1.0269500385723316e-07,1.6036659546367827e-09,1.5914727409619878e-07,5.713093600309094e-09,7.483709057970178e-09
F5,S4299,1.1647105604789504e-07,4.095082085324258e-07,1.6165452113498244e-08,8.47607457356219e-07,4.8471973630146164e-08,7.714339548404108e-08
F5,S4300,4.387561893053537e-08,1.433570578092948e-07,3.91799692192801e-09,1.6579072380761638e-07,4.707870914814277e-09,7.213604173925164e-09
F5,S4301,6.73187253243918e-08,3.9113520192043254e-07,3.180340173183433e-08,1.94094160606381e-07,8.793955367175888e-09,8.806351682958581e-09
F5,S4302,4.0501876629619066e-08,1.0810913289079404e-07,1.6657522313145711e-09,1.460985797458273e-07,1.0182633112207116e-08,1.1401369115591525e-08
F5,S4303,4.1176257906864446e-08,1.1650830480022402e-07,2.5218150144480444e-09,1.4851509355979692e-07,8.66462060099587e-09,8.947297293199609e-09
F5,S4304,3.829437478525245e-08,1.0380931282341511e-07,1.6519578199561964e-09,1.6299005966253467e-07,6.611356153523109e-09,8.011610798024879e-09
F5,S4305,6.934373542229969e-08,1.0719894360180668e-07,1.8921495991456264e-09,2.35009741500064e-07,8.95337677686701e-09,8.956649448560721e-09
F5,S4306,4.112505879218563e-08,1.0955644709848432e-07,1.7696343468971561e-09,1.4350317103621425e-07,9.971044673494273e-09,8.385080717817012e-09
F5,S4307,8.120464310125071e-08,1.8593236417336477e-07,5.3996519600566545e-09,2.878409001098287e-07,1.6445325438844468e-08,1.0029395000879065e-08
F5,S4308,4.408650699001066e-08,1.0764672645846136e-07,2.8220535841400435e-09,1.3964055457275002e-07,2.033663520976536e-08,8.075538524383647e-09
F5,S4309,3.766052786547062e-07,3.9017528404031015e-07,1.1083288457107855e-08,3.3568568654017375e-07,10.924240778897458,3.7445694948653844e-08
F5,S4310,4.252161906541059e-08,1.0758576565937333e-07,1.7869322901662406e-09,2.504960326949466e-07,6.4581846069670205e-09,8.968600677079397e-09
F5,S4311,3.9458678642182224e-08,1.0614141427643028e-07,1.6819405556037448e-09,1.5159173164223518e-07,6.3665219967592146e-09,8.15963732275704e-09
F5,S4312,5.4435583038392934e-08,1.0742778390573488e-07,3.061231768721522e-09,3.0867755071084253e-07,1.5182979486619384e-08,2.125233921416432e-08
F5,S4313,2.3680522936412643e-07,2.536673521810403e-07,0.44077254977470093,1.929459618019068e-07,9.731221092159526e-09,1.1038183607460337e-08
F5,S4314,3.995237763764813e-08,1.1111493927594244e-07,1.587737936243365e-09,1.8524814942346245e-07,4.570419998031202e-09,7.078763064041554e-09
F5,S4315,4.3992038741048625e-08,3.455299443739755e-07,6.1350875949912574e-09,3.0705956020822843e-07,1.2497404001690174e-08,1.601339025604517e-08
F5,S4316,3.7073734448007405e-08,1.0722998710275443e-07,1.5757715835054327e-09,1.6323986264416387e-07,4.421808844005026e-09,7.0643856109359325e-09
F5,S4317,3.85285141459356e-08,1.018592960485374e-07,1.5653995092329985e-09,1.6743787358975554e-07,4.8432030202730984e-09,7.0302899292077306e-09
F5,S4318,4.08132948775808e-08,1.026235615955268e-07,1.6236167642287815e-09,1.9461939866995371e-07,8.256547751534539e-09,1.0598889470184112e-08
F5,S4319,3.771573799607518e-08,1.0461017474105883e-07,1.5987391886832396e-09,1.5540266407593947e-07,6.373527331397679e-09,7.638004434868083e-09
F5,S4320,3.8314475047938006e-08,1.0345101379578515e-07,1.6323025042976911e-09,1.694842793879932e-07,6.149332386157463e-09,7.177490867737546e-09
F5,S4321,4.926267479607464e-08,1.0735313747803096e-07,1.8056386646442018e-09,2.530103870158806e-07,6.480490926456198e-09,8.919607185913488e-09
F5,S4322,4.643967475515542e-08,1.217776789070158e-07,1.5080678389796351e-09,1.9671137180301552e-07,3.4927090969960987e-09,6.679053091909436e-09
F5,S4323,4.2142297478727404e-08,1.9064588456536077e-06,4.026607795000713e-09,1.7263368374338957e-07,1.4635018976249462e-08,9.43723599008498e-09
F5,S4324,4.441401802815988e-08,1.0817761111139612e-07,2.245909235704129e-09,3.0534488861874624e-07,1.1573792885817067e-08,9.58796241711504e-09
F5,S4325,4.340532612904622e-08,1.132118888060033e-07,1.5493919068204368e-09,1.8745000355168453e-07,3.763664880615542e-09,6.772183467224784e-09
F5,S4326,3.980302740044962e-08,1.0804456567320368e-07,1.867817387971868e-09,1.3618742842406778e-07,7.221458696465427e-09,7.660087992994867e-09
F5,S4327,3.8003754679185185e-08,1.0354581280658381e-07,1.5724438066332215e-09,1.4739373569876536e-07,4.715976368378354e-09,7.402652628327365e-09
F5,S4328,4.244775032193853e-08,1.0621951981850477e-07,2.643721267542623e-09,1.4386408444426347e-07,1.063551319520995e-08,8.071548828888296e-09
F5,S4329,4.493950959611647e-08,1.5760503048971966e-07,3.5404001735870638e-09,1.7482010348193073e-07,5.1641278885858755e-09,7.752026386245921e-09
F5,S4330,4.245229914155238e-08,1.0918020019874561e-07,1.5665789402881711e-09,1.4691608168134305e-07,5.6916893690765146e-09,7.544147966162755e-09
F5,S4331,4.438074277361354e-08,1.0854280918062348e-07,2.0177638770167353e-09,1.7604077875094e-07,1.2929702394597771e-08,9.265432035805091e-09
F5,S4332,4.4905638427623176e-08,1.0412674246158766e-07,1.7716335284524996e-09,1.5737967403534838e-07,5.621407773548353e-09,7.417430707672592e-09
F5,S4333,3.965396233925424e-08,1.1143038994726e-07,1.8477059920263168e-09,1.3912877309844947e-07,6.104928906541854e-09,8.152119225646838e-09
F5,S4334,1.197695785897986e-07,1.5178383797576152e-07,7.964501424320561e-09,7.884578027688817e-07,1.7545014495727522e-08,2.3104791922443252e-08
F5,S4335,7.844443076095603e-08,1.062504950452962e-07,3.531128172262831e-09,9.415584493546093e-07,5.1300728763619806e-08,2.70355118889305e-08
F5,S4336,4.41246745238855e-08,1.0789689140013392e-07,2.3779512683746816e-09,1.5983553095068185e-07,1.3726008398137505e-08,9.044624430360816e-09
F5,S4337,3.8151863880662295e-08,1.0760259882904377e-07,1.6534441892335614e-09,1.5872278049360044e-07,7.619451032974884e-09,8.124678918319076e-09
F5,S4338,4.682818935914919e-08,1.2004810190375203e-07,1.492606418944304e-09,1.872369406522967e-07,3.601211118211223e-09,6.8428903475662264e-09
F5,S4339,3.915462835123813e-08,1.1168054589186286e-07,1.6142097432823187e-09,1.5247369117093422e-07,5.779743222229147e-09,7.616138087193366e-09
F5,S4340,4.3391620938340485e-08,1.1945073012813126e-07,1.4940208064616434e-09,1.9564013707492217e-07,4.185545687180876e-09,6.7555603692468185e-09
F5,S4341,3.911297207469854e-08,1.1766417886380148e-07,1.5430162121749895e-09,1.7046131455396133e-07,4.69055176325407e-09,7.1217976919745895e-09
F5,S4342,3.8435919372717544e-08,1.0693017748914322e-07,1.7110245599831722e-09,1.4938271795898411e-07,8.021381350776919e-09,7.962852563549783e-09
F5,S4343,3.8071260271994886e-08,1.0137415694690103e-07,1.6048499551947208e-09,1.3273579788338867e-07,6.022995465007744e-09,7.844105963264983e-09
F5,S4344,4.109443736918426e-08,1.193513981219499e-07,2.7155910774814228e-09,1.537164441474387e-07,8.837103589770267e-09,9.459612509837818e-09
F5,S4345,4.487135032779972e-08,1.0880237153519456e-07,1.948495226077692e-09,1.5233734309467184e-07,1.1783276928528484e-08,7.928254114625301e-09
F5,S4346,4.486758323852213e-08,1.1003245802885196e-07,1.898418437460374e-09,1.5789215901817433e-07,1.5621938737074587e-08,9.85405000781291e-09
F5,S4347,4.427349946671767e-08,1.3649200928756028e-07,2.9298795957342946e-09,1.622637373739366e-07,1.2876731133591792e-08,9.02853100847838e-09
F5,S4348,4.2025905520820404e-08,1.1241703041480467e-07,2.552491025726768e-09,1.6225708398633716e-07,6.108232827591293e-09,7.478869834641452e-09
F5,S4349,3.964357909637949e-08,1.0830067636951662e-07,1.6666377930380636e-09,1.6453099891156947e-07,4.684499139094575e-09,7.319250612278108e-09
F5,S4350,4.866011479836392e-08,1.1615843952363976e-07,4.1771615673317294e-09,2.5565528832616217e-07,7.307512553384244e-09,9.999071482321217e-09
F5,S4351,3.808386379548471e-08,1.0722194048042762e-07,1.6630668726510612e-09,1.638709196096427e-07,4.4432547717954645e-09,7.151102026116975e-09
F5,S4352,4.441586624826201e-08,1.0888438958379774e-07,1.909111720244144e-09,1.4707389393567806e-07,1.214845713397484e-08,8.049784516026714e-09
F5,S4353,4.45172347813891e-08,1.215262380249742e-07,2.8025654774798333e-09,1.703276943304957e-07,2.0022438118423097e-08,1.2923674943799552e-08
F5,S4354,4.665018298624154e-08,1.0531091648688908e-07,1.8122366232851945e-09,2.1647387263428646e-07,4.774636965541891e-09,7.821686945464479e-09
F5,S4355,9.322137323197246,130.48479037329378,62.287386495982965,21.340192067588852,17.022684189059724,24.387038277427482
F5,S4356,3.778580309574056e-08,1.0525851353230947e-07,1.6294228039611353e-09,1.5361074113563321e-07,6.47421253965821e-09,8.002938272478827e-09
F5,S4357,3.9389532821839574e-08,1.0709511951843145e-07,1.6783686350894295e-09,1.362108196463913e-07,5.1478780139312435e-09,7.599176442267332e-09
F5,S4358,4.532559980322965e-08,1.098286671040384e-07,2.4907519721225262e-09,1.4881504824318672e-07,7.3139798363188086e-09,8.305320720306156e-09
F5,S4359,3.747372382905478e-08,1.0703359992614155e-07,1.6439630731495764e-09,1.703541097765307e-07,5.151799953082568e-09,7.329170147392961e-09
F5,S4360,4.05003524439417e-08,1.3984974043121548e-07,2.648907769642237e-09,1.449775824218566e-07,8.296662791888771e-09,7.835939218329305e-09
F5,S4361,4.6359920436738586e-08,1.1075960855533226e-07,1.540486821062477e-09,1.9504775195133747e-07,4.4063331688779046e-09,6.966182029797851e-09
F5,S4362,4.015411356159783e-08,1.0731283351987234e-07,1.6326361668766646e-09,1.8467914333007053e-07,5.662739414787122e-09,7.210897756650984e-09
F5,S4363,3.82028353277142e-08,1.0477693802310076e-07,1.632153057929274e-09,1.6290495713002828e-07,4.473042206180165e-09,7.220710980561925e-09
F5,S4364,4.32603778026977e-08,1.085656000006768e-07,2.5433410377091602e-09,2.77743770579084e-07,31.08391851451693,27.141081663316488
F5,S4365,4.264389688431754e-08,1.0709821767458915e-07,1.6977842119627896e-09,1.436653413658216e-07,5.860716022968255e-09,7.445199060572064e-09
F5,S4366,9.567311728424119e-08,1.0749524773583383e-07,3.3705333321361498e-09,3.0846192919554037e-07,8.795059375803921e-09,1.159804858167366e-08
F5,S4367,4.063552134145809e-08,1.0719720210576172e-07,1.6691268298250982e-09,1.4642581353835993e-07,4.98972130531577e-09,7.503344805668178e-09
F5,S4368,4.142666321487816e-08,1.0949630805480604e-07,1.7145120928075123e-09,1.4965181627795528e-07,7.0252052843456625e-09,8.333771802659302e-09
F5,S4369,4.154281291535387e-08,1.1576956092337813e-07,1.519770923603725e-09,1.80001319498152e-07,4.328565616458971e-09,7.095865618709603e-09
F5,S4370,1.2999184350045565,2.251257090560504e-07,1.040838962419588e-08,2.90413293429806e-07,1.1817382073818586e-08,1.5665822507911937e-08
F5,S4371,3.823166835251696e-08,1.073588063934508e-07,1.6596329471960867e-09,1.5982786623339806e-07,6.8616502681851016e-09,7.516044940603964e-09
F5,S4372,4.0463519254676655e-08,1.0213421163385297e-07,1.883667588590093e-09,1.3793212487046605e-07,5.3417388238301464e-09,7.62044268011554e-09
F5,S4373,8.294674943311108e-08,1.0973496006959944e-07,2.8959853100715557e-09,1.7298517965219364e-07,9.121471057040983e-09,8.587771359155271e-09
F5,S4374,14.093961395041251,2.5601376680242854e-07,1.542940906488404e-08,2.4755088605400354e-07,9.718230334284076e-09,9.72062620249151e-09
F5,S4375,25.88991492805335,213.348338217484,147.60376065670616,1.4125718739269856e-06,14.953458780835884,7.577427534020642e-08
F5,S4376,3.830838731573872e-08,1.1135907818906e-07,1.7605186018814417e-09,1.5997519185319115e-07,5.290046956153923e-09,7.553414793142082e-09
F5,S4377,4.1565669006186266e-08,1.1647697637933773e-07,1.4998346222833466e-09,1.7700360620333692e-07,3.766039622846693e-09,6.815716442860195e-09
F5,S4378,3.771490633804418e-08,1.0904034779460652e-07,1.5603388973383965e-09,1.5342217385440118e-07,4.125457384290383e-09,6.917491087713486e-09
F5,S4379,4.4845677033073794e-08,1.0926571266663034e-07,2.770110858580028e-09,1.3370304610270994e-07,5.044480824933303e-09,7.660295548184141e-09
F5,S4380,5.8506455895108794e-08,1.0513692618703883e-07,1.758670468952702e-09,2.3359011302500325e-07,1.595135025400611e-08,1.0087140826938926e-08
F5,S4381,4.0939274826601164e-08,1.0470670544433104e-07,1.7131906490149393e-09,1.487106071282635e-07,5.304398336931041e-09,7.719782533675974e-09
F5,S4382,8.002748600170519e-08,1.09433418605527e-07,2.644511497849204e-09,3.6749344657636545e-07,2.806524714491982e-08,1.7572337862691782e-08
F5,S4383,3.920380488503689e-08,1.0448067746351279e-07,1.6227899836464215e-09,1.620786105495752e-07,4.110843740916137e-09,6.987758180825028e-09
F5,S4384,7.799111149894651e-08,4.2943383325570605e-07,1.1193925148625642e-08,3.211774026119892e-07,3.212878255757985e-08,1.5954616843729753e-08
F5,S4385,3.821690500605032e-08,1.0294588927587597e-07,1.5488951747136417e-09,1.3596407154475752e-07,7.624885047511613e-09,8.036606402059358e-09
F5,S4386,3.791872997949184e-08,1.0531485921311484e-07,1.6020083492624384e-09,1.6639109463773274e-07,6.527232008304752e-09,7.495945698974508e-09
F5,S4387,3.793092987097475e-08,1.0483649153574078e-07,1.5987628006711955e-09,1.543809789718173e-07,7.129438916284186e-09,7.922993278330138e-09
F5,S4388,4.480643914569542e-08,1.0983185736363218e-07,2.517791267959114e-09,1.454805875190729e-07,7.226306959694101e-09,7.905774247777521e-09
F5,S4389,4.4785699659837165e-08,1.0465031889300259e-07,1.5787034406869588e-09,1.9859658406717073e-07,3.816082188954319e-09,6.832840547389086e-09
F5,S4390,4.103146584838832e-08,1.399605888081529e-07,2.4736785005397155e-09,1.4068877027148746e-07,5.943390334346444e-09,7.670045924776678e-09
F5,S4391,4.4064439126349735e-08,2.4254308872762627e-07,3.5056876731864117e-09,1.1416067776454087e-06,8.868331891316745e-09,1.4310767088402754e-08
F5,S4392,1.748764757950926e-07,1.0897078720812344e-07,2.823218773716419e-09,2.0668959300613552e-07,2.1620292062194213e-08,1.3943894684278038e-08
F5,S4393,6.129120619370264e-08,10.121426769037814,4.3296914128848084e-08,1.6219052786779153e-07,7.066494791720853e-09,8.098725598656161e-09
F5,S4394,4.369705603649815e-08,1.0373630686620633e-07,1.6366527666331405e-09,1.7383499121688532e-07,4.963218398884079e-09,7.078576308206467e-09
F5,S4395,3.720897102341156e-08,1.047808042716802e-07,1.5732160390157022e-09,1.7367022035015116e-07,4.441103551539982e-09,7.0723800869676156e-09
F5,S4396,4.915545882460482e-08,1.0518073176754061e-07,2.864928936086192e-09,2.354509843520176e-07,1.3368169095154851e-08,1.5759958018712043e-08
F5,S4397,3.772264796428477e-08,1.0389894746715109e-07,1.6306437905169842e-09,1.6347019843968953e-07,4.381416682827035e-09,7.2151999986963465e-09
F5,S4398,4.342477205619824e-08,1.3243543140265742e-07,2.613464356626715e-09,1.5734096488834656e-07,1.0605792429329292e-08,8.449773166972503e-09
F5,S4399,4.1058465142890444e-08,1.3371206441410712e-07,2.4556376395212376e-09,1.3457990317078606e-07,6.191315440922629e-09,7.913084861219735e-09
F5,S4400,4.7596822545274504e-08,1.0857778706528918e-07,2.3800800055800933e-09,3.7425136094316226e-07,9.669460510188504e-09,1.0056447091630396e-08
F5,S4401,3.749680066221643e-08,1.0230330540185807e-07,1.6331198729845705e-09,1.4163354220166006e-07,5.145213610040407e-09,7.600094195480784e-09
F5,S4402,1.929459712364493e-07,4.380506297892475e-07,2.0982150778375792e-08,2.7873355046134103,8.917714937118755e-07,5.784441765287273e-08
F5,S4403,3.835594482500317e-08,1.0155220065191742e-07,1.6088665435986612e-09,1.6680262309802995e-07,4.4550004329457826e-09,6.994752974577027e-09
F5,S4404,3.69589472584253e-08,1.0942122026303425e-07,1.7015521212960172e-09,1.5244011281186244e-07,4.7335540133817595e-09,7.2744620190469416e-09
F5,S4405,4.3493936233470615e-08,1.1012785813943846e-07,1.901692578933699e-09,2.580226494092022e-07,1.9795731889857018e-08,1.6476434880970154e-08
F5,S4406,4.0807698203639664e-08,1.099151784602674e-07,1.743040746224913e-09,1.4353142741155936e-07,6.414786830228115e-09,8.093628604235493e-09
F5,S4407,4.0436307790105584e-08,1.1293132168178148e-07,1.5096069780566865e-09,1.7221469431628384e-07,3.949012821441875e-09,6.802572633032465e-09
F5,S4408,4.026956907680949e-08,1.1349454864913258e-07,2.353704190330216e-09,1.6491359111065084e-07,7.204830617558375e-09,8.334502709990214e-09
F5,S4409,3.882853873696032e-08,1.0881095016991381e-07,1.6985430254115374e-09,1.660576029555547e-07,4.923214292261533e-09,7.3180454758336556e-09
F5,S4410,1.1665918596388609e-07,1.0729774968264377e-07,2.851540296110892e-09,1.7775777447485921e-07,4.0537597940328003e-07,1.3848910643448836e-08
F5,S4411,9.070477451109284,4.888126355946164e-07,4.451797008751533,2.0349001321838784e-06,1.8839768879985077,7.560722524594956e-08
F5,S4412,3.787390312177784e-08,1.02814971012133e-07,1.5712699920310765e-09,1.7123176592342688e-07,6.848259779565192e-09,7.6921553296286e-09
F5,S4413,4.313787785021335e-08,1.0532583483350527e-07,1.7211314179809596e-09,1.6156559167301506e-07,7.563694385877962e-09,8.132958988087353e-09
F5,S4414,3.98219453757282e-08,1.6919535979667727e-07,2.980722085854495e-09,1.4855416258622894e-07,5.753630013721621e-09,7.460096315883083e-09
F5,S4415,4.2952393023114896e-08,1.1874755178167546e-07,1.5125578456568009e-09,1.7429023838637895e-07,5.037428910925696e-09,7.050221685035078e-09
F5,S4416,6.019394915048438e-08,1.0505184804836852e-07,2.624498205304175e-09,1.7247364636131813e-07,1.083128545305629e-08,9.747175858644529e-09
F5,S4417,2.6100668445957125e-07,0.6694025447623629,2.365969602800209e-08,8.142347846699736e-07,3.800019599709121e-08,2.2824775959872296e-08
F5,S4418,4.420329739876597e-08,1.189579249794558e-07,1.4759280768389115e-09,1.9512363152274107e-07,4.345611675031763e-09,6.755300779331676e-09
F5,S4419,6.542115341215782e-07,2.6282062186734696e-07,1.4924304236491274e-08,4.397029049098004e-07,5.9456256500978803e-08,1.482305209637979e-08
F5,S4420,4.0334055343961693e-08,1.0811616683332216e-07,1.6859026503856998e-09,1.6324445427991396e-07,4.664907233324584e-09,7.238506258648737e-09
F5,S4421,3.8472502980904886e-08,1.074689515231782e-07,1.6823420146605373e-09,1.6193028297350805e-07,5.9566941554658045e-09,7.501058771707094e-09
F5,S4422,4.307551628590669e-08,1.0848503724143029e-07,2.2366728571945187e-09,1.6861445828882913e-07,5.282723555168637e-09,7.09124734458482e-09
F5,S4423,4.2603528852099743e-08,1.0696715156255587e-07,1.9625461022247536e-09,1.3396090484407944e-07,7.545152905714569e-09,7.860799433898676e-09
F5,S4424,4.0312711016940615e-08,1.0789712636313071e-07,2.4876951834106187e-09,1.5396492276586768e-07,6.98780908823765e-09,7.646233134801875e-09
F5,S4425,4.0022129368520574e-08,1.0892091058686555e-07,1.802653786715321e-09,1.5032350922323896e-07,1.2103372794665321e-08,8.247021866394795e-09
F5,S4426,4.162690063990444e-08,1.0759531290801294e-07,1.643354172636878e-09,1.8998532983328493e-07,4.4627880720438615e-09,7.017242112576681e-09
F5,S4427,3.70095984415892e-08,1.0376882863934075e-07,1.5823340180642025e-09,1.5334771719355149e-07,5.497529960328073e-09,7.709944234696451e-09
F5,S4428,4.433983237968144e-08,2.1977549433118105e-07,2.5597019148170274e-09,1.5811178924814874e-07,7.370022278763309e-09,8.436082197569862e-09
F5,S4429,3.759711148395273e-08,1.0795977562661932e-07,1.5517594915367066e-09,1.4580496769448452e-07,4.870869512603268e-09,7.545065796025776e-09
F5,S4430,3.891653883531437e-08,1.0437554158018961e-07,1.6197374496575584e-09,1.7897802347139309e-07,4.781868031471623e-09,6.988515473897025e-09
F5,S4431,3.921608326326931e-08,1.0637024855784553e-07,1.96160298584607e-09,1.334466350093606e-07,5.952109649689606e-08,1.1197719420785441e-08
F5,S4432,5.020987484778729e-08,1.1160335536541102e-07,4.09415284997822e-09,1.4802372578928418e-07,7.687606870596816e-09,8.166451976333508e-09
F5,S4433,4.005048174695813e-08,1.0749209797138267e-07,1.5523135078430909e-09,1.7285592784235073e-07,4.3935804699964095e-09,7.1556954614884255e-09
F5,S4434,4.089801114960156e-08,1.0824252369485336e-07,1.7013591122179371e-09,1.6851278077533335e-07,6.911333840445486e-09,7.485801551203063e-09
F5,S4435,22.44783228839841,11.577248548119352,20.093390709212766,1.641597303420059,17.939362667957578,6.517785275458621
F5,S4436,3.776929867959417e-08,1.080667695723562e-07,1.615573802889603e-09,1.584626650551243e-07,4.792315979472954e-09,7.391625563685125e-09
F5,S4437,3.813209874050799e-08,1.0410124047318561e-07,1.6152536300006725e-09,1.4623751294063974e-07,6.64416247825679e-09,7.847692879254889e-09
F5,S4438,4.465521391792862e-08,1.266103632631633e-07,2.6455098599785604e-09,1.391596225838297e-07,6.157569608868881e-09,7.69200456179217e-09
F5,S4439,7.934679837844213e-08,1.7715742864887989,8.384917773943139,3.1909117248983386e-07,7.0642388489130975e-09,9.390611031639595e-09
F5,S4440,3.9807972011893903e-08,1.0694152511389069e-07,2.111979992194287e-09,1.6114635959973595e-07,4.735164969923397e-09,7.2164059546754914e-09
F5,S4441,3.812751769224088e-08,1.0416761158770944e-07,1.6493899243576186e-09,1.6879366938125235e-07,7.494481307063076e-09,7.680466243251289e-09
F5,S4442,4.3300677732683054e-08,1.0354187494468254e-07,1.6601137835445705e-09,1.4251526500089355e-07,6.21756227822815e-09,7.857495865674142e-09
F5,S4443,3.949531971908692e-08,1.0686793652069973e-07,1.7552576539781679e-09,1.4548752622597136e-07,5.588367589342057e-09,7.783121948308847e-09
F5,S4444,4.302434877054918e-08,1.067034061219144e-07,2.6492354686859758e-09,1.5740499739704231e-07,7.857192023681101e-09,7.899216333915755e-09
F5,S4445,5.839407036375241e-08,1.0756481793140912e-07,3.3206115907698306e-09,2.1465277543818334e-07,8.388693285049365e-09,1.0512641422031608e-08
F5,S4446,4.4937377662150316e-08,1.0977822086211137e-07,2.303564129352869e-09,3.2791449126196973e-07,6.968029300163741e-09,9.906829947617637e-09
F5,S4447,4.084960718905129e-08,1.6301457231259734e-07,2.829360739548626e-09,1.4965063228304634e-07,6.04852052500208e-09,7.440631805967928e-09
F5,S4448,0.8325630909732862,1.1765612250502888,1.0639869341756545,3.6821147460724715e-06,4.363060386907943e-08,6.469742796723541e-08
F5,S4449,5.497087344441944e-07,2.613060741066088e-07,1.2349065742837e-08,1.7870395052776038e-07,1.3020444456200647e-08,9.886190927628992e-09
F5,S4450,4.138542887139025e-08,1.163551987048438e-07,1.5032029614176915e-09,1.7125142735714765e-07,3.754771941521189e-09,6.87238401719664e-09
F5,S4451,74.89513614665022,8.241516289905237,75.03143779796402,75.42288601897644,2.916746457555785,46.709056835613566
F5,S4452,3.9955331426012977e-08,1.0760163994701841e-07,1.5544600712553222e-09,1.4986441498481375e-07,6.437066425950421e-09,7.367088943900145e-09
F5,S4453,7.5730192253171875,0.13993296646841494,3.2213277987258033,6.308426200433752,3.042470855167553,3.902916899299131
F5,S4454,4.3373321708837524e-08,1.0706547085981074e-07,1.760860858787186e-09,1.500497310908506e-07,9.312723986040545e-09,1.0295175480323594e-08
F5,S4455,3.7934712964876845e-08,1.0271446427388757e-07,1.592628498815609e-09,1.5125444125590241e-07,5.2791323374717694e-09,7.442420089345706e-09
F5,S4456,4.5136500105381297e-08,1.0921238512712194e-07,1.921955783042264e-09,1.4136847251065344e-07,5.968760562280526e-09,8.094704319850435e-09
F5,S4457,0.27937211096581743,2.2059631707296068e-07,1.2922314844423464e-08,1.9468097027257665e-07,4.0018953211297554e-08,1.5810192228682252e-08
F5,S4458,3.962757423811067e-08,1.1173754619829676e-07,1.7042886133938126e-09,1.842006130994769e-07,4.356739811105185e-09,7.128200270261006e-09
F5,S4459,3.719391488125955e-08,1.1669045478762153e-07,1.5735516668845268e-09,1.693769894566699e-07,4.490770395478802e-09,7.076855266504652e-09
